Object ID,Title,Artist Display Name,Object Date,Classification,Link Resource,Avg. Anger,Avg. Contempt,Avg. Disgust,Avg. Fear,Avg. Happiness,Avg. Neutral,Avg. Sadness,Avg. Surprise,yearapprox,intyears
392607,The Laughing Audience,William Hogarth,December 1733,Prints,http://www.metmuseum.org/art/collection/search/392607,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1733-01-01 00:00:00,1733
392608,The Laughing Audience,William Hogarth,December 1733,Prints,http://www.metmuseum.org/art/collection/search/392608,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1733-01-01 00:00:00,1733
392698,The Political Hydra,Thomas Rowlandson|S. W. Fores,"December 26, 1788",Prints,http://www.metmuseum.org/art/collection/search/392698,0.0,0.055,0.0,0.0,0.924,0.02,0.002,0.0,1788-01-01 00:00:00,1788
393055,Henri-Louis Habert de Montmor,Claude Mellan|Henri Louis Habert de Montmor,1640,Prints,http://www.metmuseum.org/art/collection/search/393055,0.001,0.003,0.004,0.0,0.907,0.075,0.01,0.0,1640-01-01 00:00:00,1640
393125,Le Chancelier Pierre Séguier,Claude Mellan|Pierre Séguier,1639,Prints,http://www.metmuseum.org/art/collection/search/393125,0.0,0.006999999999999999,0.0,0.001,0.9570000000000001,0.013999999999999999,0.021,0.0,1639-01-01 00:00:00,1639
393256,Jean Perrault,Claude Mellan|Jean Perrault,1652,Prints,http://www.metmuseum.org/art/collection/search/393256,0.0,0.008,0.0,0.0,0.794,0.19699999999999998,0.001,0.0,1652-01-01 00:00:00,1652
393729,Claude Mellan: Self Portrait,Claude Mellan,1635,Prints,http://www.metmuseum.org/art/collection/search/393729,0.0,0.002,0.0,0.0,0.843,0.155,0.0,0.0,1635-01-01 00:00:00,1635
393894,"Le Journal Pour Rire, Journal d'Iimages, Journal Comique, Critique, Satirique et Moqueur, August 23, 1850",Charles Philipon,"August 23, 1850",Prints,http://www.metmuseum.org/art/collection/search/393894,0.003,0.0,0.0,0.005,0.975,0.003,0.0,0.013000000000000001,1850-01-01 00:00:00,1850
395298,"Rapture (Le Brun Travested, or Caricatures of the Passions)","Rudolph Ackermann, London|Thomas Rowlandson|George Moutard Woodward","January 21, 1800",Prints,http://www.metmuseum.org/art/collection/search/395298,0.0,0.0,0.0,0.006999999999999999,0.0,0.021,0.0,0.971,1800-01-01 00:00:00,1800
395302,"Joy with Tranquility (Le Brun Travested, or Caricatures of the Passions)","Thomas Rowlandson|Rudolph Ackermann, London|George Moutard Woodward","January 21, 1800",Prints,http://www.metmuseum.org/art/collection/search/395302,0.0,0.012,0.0,0.0,0.7490000000000001,0.23800000000000002,0.0,0.0,1800-01-01 00:00:00,1800
395544,"The Great Exhibition ""Wot is to Be"", Probable Results of The Industry of All Nations in The Year '51, Showing What is to be Exhibited, Who is To Exhibit, in Short How Its All Going to Be Done",George Augustus Sala|Committee of the Society for Keeping Things in Their Places,1850,Prints,http://www.metmuseum.org/art/collection/search/395544,0.002,0.0,0.0,0.013000000000000001,0.096,0.11199999999999999,0.002,0.775,1850-01-01 00:00:00,1850
395600,Study of Five Heads,Jean Jacques de Boissieu,1803,Prints,http://www.metmuseum.org/art/collection/search/395600,0.0,0.0,0.0,0.0,0.98,0.019,0.0,0.0,1803-01-01 00:00:00,1803
396300,Shrimps!,Francesco Bartolozzi|William Hogarth|Jane Hogarth|Richard Livesay,"March 25, 1782",Prints,http://www.metmuseum.org/art/collection/search/396300,0.0,0.0,0.0,0.0,0.991,0.004,0.0,0.004,1782-01-01 00:00:00,1782
396477,Village Girl,Adriaen van Ostade,1610–85,Prints,http://www.metmuseum.org/art/collection/search/396477,0.0,0.001,0.0,0.0,0.986,0.013000000000000001,0.0,0.0,1610-01-01 00:00:00,1610
397175,"William Ewing, Catcher, New York, from World's Champions, Second Series (N43) for Allen & Ginter Cigarettes","Allen & Ginter|Lindner, Eddy & Claus",1888,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/397175,0.0,0.001,0.0,0.0,0.731,0.265,0.001,0.002,1888-01-01 00:00:00,1888
397284,"A gentleman walking forward, with his right arm outstretched and a whip in his left hand, wearing a plumed hat and decorated shoes",Abraham Bosse|Jean de Saint-Igny,1629,Prints,http://www.metmuseum.org/art/collection/search/397284,0.0,0.001,0.0,0.0,0.953,0.046,0.001,0.0,1629-01-01 00:00:00,1629
397841,Don Quixote Releases the Galley Slaves (Six Illustrations for Don Quixote),William Hogarth|Miguel de Cervantes Saavedra,1756 or after,Prints,http://www.metmuseum.org/art/collection/search/397841,0.053,0.003,0.002,0.004,0.866,0.054000000000000006,0.01,0.008,1756-01-01 00:00:00,1756
398521,"Dignity! - ""Grace was in all her Steps. Heaven in her eyes, In all her actions dignity""",Theodore Lane|George Humphrey,"June 21, 1821",Prints,http://www.metmuseum.org/art/collection/search/398521,0.0,0.0,0.0,0.013999999999999999,0.0,0.008,0.0,0.978,1821-01-01 00:00:00,1821
398524,A Choice Spirit,William Holland|George Moutard Woodward,"December 1, 1790",Prints,http://www.metmuseum.org/art/collection/search/398524,0.0,0.003,0.0,0.0,0.905,0.091,0.0,0.0,1790-01-01 00:00:00,1790
398839,Pastry Seller,"François Joullain|Edme Bouchardon|Anne Claude Philippe de Tubières, comte de Caylus",1738,Prints,http://www.metmuseum.org/art/collection/search/398839,0.0,0.0,0.0,0.002,0.0,0.254,0.001,0.741,1738-01-01 00:00:00,1738
398910,Untitled from Marilyn Monroe,Andy Warhol,1967,Prints,http://www.metmuseum.org/art/collection/search/398910,0.0,0.0,0.0,0.0,0.938,0.055999999999999994,0.004,0.002,1967-01-01 00:00:00,1967
399150,"John Wilkes, Esq.",William Hogarth|John Wilkes,"May 16, 1763",Prints,http://www.metmuseum.org/art/collection/search/399150,0.0,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.001,1763-01-01 00:00:00,1763
399563,"A Rake's Progress, Plate 1",William Hogarth,"June 25, 1735",Prints,http://www.metmuseum.org/art/collection/search/399563,0.0,0.0,0.0,0.023,0.0,0.027999999999999997,0.001,0.948,1735-01-01 00:00:00,1735
399568,After,William Hogarth,"December 15, 1736",Prints,http://www.metmuseum.org/art/collection/search/399568,0.001,0.001,0.0,0.043,0.0,0.09,0.001,0.863,1736-01-01 00:00:00,1736
399570,After,William Hogarth,"December 15, 1736",Prints,http://www.metmuseum.org/art/collection/search/399570,0.0,0.0,0.0,0.005,0.0,0.12,0.0,0.8740000000000001,1736-01-01 00:00:00,1736
399688,The Satyr and the Peasant,Christian Wilhelm Ernst Dietrich,1764,Prints,http://www.metmuseum.org/art/collection/search/399688,0.003,0.0,0.0,0.0,0.955,0.038,0.001,0.002,1764-01-01 00:00:00,1764
399869,Venus and Cupid in the Clouds,Giovanni Paolo Cimerlino|Paolo Farinati,1568,Prints,http://www.metmuseum.org/art/collection/search/399869,0.0,0.003,0.0,0.0,0.732,0.263,0.001,0.0,1568-01-01 00:00:00,1568
400818,From the Old Judge series (N167) for Old Judge Cigarettes,Goodwin & Company|Giles Lithographic Company,1886,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/400818,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1886-01-01 00:00:00,1886
400820,From the Old Judge series (N167) for Old Judge Cigarettes,Goodwin & Company|Giles Lithographic Company,1886,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/400820,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1886-01-01 00:00:00,1886
401567,"Hal Chase, First Baseman, New York Highlanders (American  League), from Turkey Red Cabinets (T3)",American Tobacco Company,ca. 1911,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/401567,0.0,0.0,0.0,0.0,0.9420000000000001,0.054000000000000006,0.0,0.004,1911-01-01 00:00:00,1911
401576,"A Rake's Progress, Plate 1",William Hogarth,"June 25, 1735",Prints,http://www.metmuseum.org/art/collection/search/401576,0.0,0.0,0.0,0.006,0.002,0.05,0.0,0.941,1735-01-01 00:00:00,1735
401661,"William Edward ""Kitty"" Bransfield, First Baseman, Philadelphia Phillies (National League), from Turkey Red Cabinets (T3)",American Tobacco Company,ca. 1911,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/401661,0.0,0.0,0.0,0.0,0.993,0.006999999999999999,0.0,0.0,1911-01-01 00:00:00,1911
401708,"George Gibson, Catcher, Pittsburg Pirates (National League), from Turkey Red Cabinets (T3)",American Tobacco Company,ca. 1911,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/401708,0.0,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,1911-01-01 00:00:00,1911
401732,"Hans Lobert, Third Baseman, Cincinnati Reds (National League), from Turkey Red Cabinets (T3)",American Tobacco Company,ca. 1911,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/401732,0.0,0.005,0.0,0.0,0.8079999999999999,0.18600000000000003,0.0,0.001,1911-01-01 00:00:00,1911
401737,"George McBride, Shortstop, Washington Nationals (American League), from Turkey Red Cabinets (T3)",American Tobacco Company,ca. 1911,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/401737,0.0,0.002,0.0,0.0,0.736,0.26,0.001,0.001,1911-01-01 00:00:00,1911
401738,"Harry Niles, Outfielder, Boston Red Sox (American League), Cleveland Naps (American League), from Turkey Red Cabinets (T3)",American Tobacco Company,ca. 1911,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/401738,0.0,0.001,0.0,0.0,0.81,0.188,0.001,0.0,1911-01-01 00:00:00,1911
402570,"Card Number 150, Harry Simpson, Outfielder, Cleveland Indians, from the series Topps Dugout Quiz (R414-7), issued by Topps Chewing Gum Company",Topps Chewing Gum Company,1953,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/402570,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1953-01-01 00:00:00,1953
402582,"Jackie Robinson, Second Base, Brooklyn Dodgers, from a series of 240 (no. 50)",Bowman Gum Company,1949,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/402582,0.0,0.0,0.0,0.0,0.997,0.003,0.0,0.0,1949-01-01 00:00:00,1949
404931,"Fuller, from the Actors and Actresses series (N171) for Gypsy Queen Cigarettes",Goodwin & Company,1886–90,Photographs|Ephemera,http://www.metmuseum.org/art/collection/search/404931,0.0,0.0,0.0,0.0,0.93,0.07,0.0,0.0,1886-01-01 00:00:00,1886
404982,"Mlle. Theo, Paris, from the Actors and Actresses series (N171) for Gypsy Queen Cigarettes",Goodwin & Company,1886–90,Photographs|Ephemera,http://www.metmuseum.org/art/collection/search/404982,0.0,0.0,0.0,0.0,0.915,0.084,0.0,0.0,1886-01-01 00:00:00,1886
404994,"Jennie Bartine, from the Actors and Actresses series (N171) for Temple Bar Cigarettes",Goodwin & Company,1886–90,Photographs|Ephemera,http://www.metmuseum.org/art/collection/search/404994,0.001,0.001,0.001,0.0,0.8140000000000001,0.17600000000000002,0.002,0.003,1886-01-01 00:00:00,1886
405029,"Mlle. Theo, Paris, from the Actors and Actresses series (N171) for Old Judge Cigarettes",Goodwin & Company,1886–90,Photographs|Ephemera,http://www.metmuseum.org/art/collection/search/405029,0.0,0.001,0.0,0.0,0.812,0.188,0.0,0.0,1886-01-01 00:00:00,1886
405045,"Mlle. Shery, Paris, from the Actors and Actresses series (N171) for Old Judge Cigarettes",Goodwin & Company,1886–90,Photographs|Ephemera,http://www.metmuseum.org/art/collection/search/405045,0.0,0.001,0.0,0.0,0.956,0.043,0.0,0.0,1886-01-01 00:00:00,1886
405067,"Mlle. Zampa, Paris, from the Actors and Actresses series (N171) for Old Judge Cigarettes",Goodwin & Company,1886–90,Photographs|Ephemera,http://www.metmuseum.org/art/collection/search/405067,0.0,0.0,0.0,0.0,0.996,0.004,0.0,0.0,1886-01-01 00:00:00,1886
405091,"Mlle. Palledino, Paris, from the Actors and Actresses series (N171) for Old Judge Cigarettes",Goodwin & Company,1886–90,Photographs|Ephemera,http://www.metmuseum.org/art/collection/search/405091,0.0,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,1886-01-01 00:00:00,1886
405094,"Daisy Murdoch, from the Actors and Actresses series (N171) for Old Judge Cigarettes",Goodwin & Company,1886–90,Photographs|Ephemera,http://www.metmuseum.org/art/collection/search/405094,0.0,0.0,0.0,0.0,0.741,0.251,0.0,0.006999999999999999,1886-01-01 00:00:00,1886
405264,"Mlle. Chabot, Paris, from the Actors and Actresses series (N171) for Old Judge Cigarettes",Goodwin & Company,1886–90,Photographs|Ephemera,http://www.metmuseum.org/art/collection/search/405264,0.0,0.001,0.0,0.0,0.79,0.207,0.001,0.0,1886-01-01 00:00:00,1886
405267,"Mlle. Chattairy, Paris, from the Actors and Actresses series (N171) for Old Judge Cigarettes",Goodwin & Company,1886–90,Photographs|Ephemera,http://www.metmuseum.org/art/collection/search/405267,0.0,0.003,0.0,0.0,0.758,0.239,0.0,0.0,1886-01-01 00:00:00,1886
405279,"Mlle. Courvalet, Paris, from the Actors and Actresses series (N171) for Old Judge Cigarettes",Goodwin & Company,1886–90,Photographs|Ephemera,http://www.metmuseum.org/art/collection/search/405279,0.0,0.0,0.0,0.0,0.9990000000000001,0.001,0.0,0.0,1886-01-01 00:00:00,1886
405371,"Annie Leslie, from the Actors and Actresses series (N171) for Old Judge Cigarettes",Goodwin & Company,1886–90,Photographs|Ephemera,http://www.metmuseum.org/art/collection/search/405371,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1886-01-01 00:00:00,1886
405489,"Lydia Yeamans, from the Actors and Actresses series (N171) for Gypsy Queen Cigarettes",Goodwin & Company,1886–90,Photographs|Ephemera,http://www.metmuseum.org/art/collection/search/405489,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1886-01-01 00:00:00,1886
405608,"Frankie Kemble, from the Actors and Actresses series (N171) for Gypsy Queen Cigarettes",Goodwin & Company,1886–90,Photographs|Ephemera,http://www.metmuseum.org/art/collection/search/405608,0.0,0.0,0.0,0.0,0.941,0.059000000000000004,0.0,0.0,1886-01-01 00:00:00,1886
405653,"Mlle. Montbazon, Paris, from the Actors and Actresses series (N171) for Old Judge Cigarettes",Goodwin & Company,1886–90,Photographs|Ephemera,http://www.metmuseum.org/art/collection/search/405653,0.0,0.001,0.0,0.0,0.728,0.27,0.0,0.0,1886-01-01 00:00:00,1886
405671,"Mlle. Magnier, Paris, from the Actors and Actresses series (N171) for Old Judge Cigarettes",Goodwin & Company,1886–90,Photographs|Ephemera,http://www.metmuseum.org/art/collection/search/405671,0.0,0.001,0.0,0.0,0.991,0.008,0.0,0.0,1886-01-01 00:00:00,1886
405677,"Mlle. Tennings, Paris, from the Actors and Actresses series (N171) for Old Judge Cigarettes",Goodwin & Company,1886–90,Photographs|Ephemera,http://www.metmuseum.org/art/collection/search/405677,0.0,0.001,0.0,0.0,0.768,0.231,0.0,0.0,1886-01-01 00:00:00,1886
405739,"Two Demons and Two Legs, probably after Michelangelo (Smaller Italian Sketchbook, leaf 16 recto)",Joseph Wright (Wright of Derby),1774–75 (?),Drawings,http://www.metmuseum.org/art/collection/search/405739,0.0,0.001,0.0,0.0,0.998,0.0,0.0,0.0,1774-01-01 00:00:00,1774
405959,"Album 215, Page 48",Goodwin & Company,1886–90,Albums|Photographs|Ephemera,http://www.metmuseum.org/art/collection/search/405959,0.0,0.008,0.0,0.0,0.779,0.21100000000000002,0.002,0.0,1886-01-01 00:00:00,1886
406238,"Album 241, page 24",American Tobacco Company,ca. 1911,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/406238,0.0,0.0,0.0,0.0,0.996,0.003,0.0,0.001,1911-01-01 00:00:00,1911
406246,"Album 241, page 30",American Tobacco Company,ca. 1911,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/406246,0.001,0.0,0.001,0.001,0.75,0.011000000000000001,0.23600000000000002,0.0,1911-01-01 00:00:00,1911
406269,"Album 241, page 48",American Tobacco Company,ca. 1911,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/406269,0.0,0.0,0.0,0.0,0.9990000000000001,0.001,0.0,0.0,1911-01-01 00:00:00,1911
406553,"Cutlass, from the Arms of All Nations series (N3) for Allen & Ginter Cigarettes Brands",Allen & Ginter,1887,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/406553,0.0,0.002,0.001,0.002,0.7070000000000001,0.13699999999999998,0.151,0.001,1887-01-01 00:00:00,1887
407004,"Plate 23, from the Fans of the Period series (N7) for Allen & Ginter Cigarettes Brands",Allen & Ginter|Schumacher & Ettlinger,1889,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/407004,0.0,0.0,0.0,0.0,0.731,0.267,0.001,0.001,1889-01-01 00:00:00,1889
407605,"Benny Benough, St. Louis Browns, from the Goudey Gum Company's Big League Chewing Gum series (R319)",Goudey Gum Company,1933,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/407605,0.0,0.0,0.0,0.0,0.998,0.002,0.0,0.0,1933-01-01 00:00:00,1933
407622,"George Blaeholder, St. Louis Browns, from the Goudey Gum Company's Big League Chewing Gum series (R319)",Goudey Gum Company,1933,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/407622,0.0,0.0,0.0,0.0,0.97,0.03,0.0,0.0,1933-01-01 00:00:00,1933
407637,"Napoleon (Larry) Lajoie, Cleveland Indians, from the Goudey Gum Company's Big League Chewing Gum series (R319)",Goudey Gum Company,1933,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/407637,0.0,0.0,0.0,0.0,0.961,0.039,0.0,0.0,1933-01-01 00:00:00,1933
407667,"Chalmer Cissell, Cleveland Indians, from the Goudey Gum Company's Big League Chewing Gum series (R319)",Goudey Gum Company,1933,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/407667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1933-01-01 00:00:00,1933
407675,"Ralph Kress, Chicago White Sox, from the Goudey Gum Company's Big League Chewing Gum series (R319)",Goudey Gum Company,1933,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/407675,0.0,0.0,0.0,0.0,0.7809999999999999,0.21899999999999997,0.0,0.0,1933-01-01 00:00:00,1933
407677,"Al Simmons, Chicago White Sox, from the Goudey Gum Company's Big League Chewing Gum series (R319)",Goudey Gum Company,1933,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/407677,0.0,0.001,0.0,0.0,0.7979999999999999,0.2,0.0,0.0,1933-01-01 00:00:00,1933
407686,"Jim Bottomley, Cincinnati Reds, from the Goudey Gum Company's Big League Chewing Gum series (R319)",Goudey Gum Company,1933,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/407686,0.0,0.001,0.0,0.0,0.831,0.16699999999999998,0.0,0.0,1933-01-01 00:00:00,1933
407690,"Marty McManus, Boston Red Sox, from the Goudey Gum Company's Big League Chewing Gum series (R319)",Goudey Gum Company,1933,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/407690,0.0,0.001,0.0,0.0,0.997,0.002,0.0,0.0,1933-01-01 00:00:00,1933
407694,"Andy Cohen, New York Giants, from the Goudey Gum Company's Big League Chewing Gum series (R319)","World Wide Gum Company, Ltd.",1933,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/407694,0.0,0.0,0.0,0.0,0.835,0.16399999999999998,0.0,0.0,1933-01-01 00:00:00,1933
407717,"Eppa Rixey, Cincinnati Reds, from the Goudey Gum Company's Big League Chewing Gum series (R319)",Goudey Gum Company,1933,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/407717,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1933-01-01 00:00:00,1933
407727,"Sam Jones, Chicago White Sox, from the Goudey Gum Company's Big League Chewing Gum series (R319)",Goudey Gum Company,1933,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/407727,0.0,0.0,0.0,0.0,0.988,0.012,0.0,0.0,1933-01-01 00:00:00,1933
407728,"Dibrell Williams, Philadelphia Athletics, from the Goudey Gum Company's Big League Chewing Gum series (R319)",Goudey Gum Company,1933,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/407728,0.0,0.006,0.0,0.0,0.99,0.003,0.0,0.0,1933-01-01 00:00:00,1933
407769,"Fred Lindstrom, Pittsburgh Pirates, from the Goudey Gum Company's Big League Chewing Gum series (R319)",Goudey Gum Company,1933,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/407769,0.0,0.001,0.0,0.0,0.995,0.005,0.0,0.0,1933-01-01 00:00:00,1933
407771,"Elwood (Woody) English, Chicago Cubs, from the Goudey Gum Company's Big League Chewing Gum series (R319)",Goudey Gum Company,1933,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/407771,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1933-01-01 00:00:00,1933
407777,"Ray Benge, Brooklyn Dodgers, from the Goudey Gum Company's Big League Chewing Gum series (R319)",Goudey Gum Company,1933,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/407777,0.0,0.001,0.0,0.0,0.998,0.001,0.0,0.0,1933-01-01 00:00:00,1933
407787,"Avocado, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",Allen & Ginter|George S. Harris & Sons,1891,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/407787,0.0,0.0,0.0,0.0,0.759,0.24,0.0,0.0,1891-01-01 00:00:00,1891
407790,"Bread Fruit, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",Allen & Ginter|George S. Harris & Sons,1891,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/407790,0.0,0.0,0.0,0.0,0.9990000000000001,0.001,0.0,0.0,1891-01-01 00:00:00,1891
407812,"Japan Quince, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",Allen & Ginter|George S. Harris & Sons,1891,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/407812,0.0,0.0,0.0,0.0,0.963,0.036000000000000004,0.0,0.0,1891-01-01 00:00:00,1891
407820,"Mulberry, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",Allen & Ginter|George S. Harris & Sons,1891,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/407820,0.0,0.0,0.0,0.0,0.9990000000000001,0.001,0.0,0.0,1891-01-01 00:00:00,1891
407838,"Persimmon, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",Allen & Ginter|George S. Harris & Sons,1891,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/407838,0.0,0.0,0.0,0.0,0.8320000000000001,0.168,0.0,0.0,1891-01-01 00:00:00,1891
407839,"Pineapple, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",Allen & Ginter|George S. Harris & Sons,1891,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/407839,0.0,0.0,0.0,0.0,0.875,0.124,0.0,0.0,1891-01-01 00:00:00,1891
407910,"Watermelon, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",Allen & Ginter|George S. Harris & Sons,1891,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/407910,0.0,0.003,0.0,0.0,0.96,0.036000000000000004,0.0,0.0,1891-01-01 00:00:00,1891
408151,"Billy Hargrave, Boston Braves, from the Goudey Gum Company's Big League Chewing Gum series (R319)",Goudey Gum Company,1933,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/408151,0.0,0.002,0.0,0.0,0.773,0.225,0.0,0.0,1933-01-01 00:00:00,1933
408153,"Warren (Curley) Ogden, Montreal Royals, from the Goudey Gum Company's Big League Chewing Gum series (R319)",Goudey Gum Company,1933,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/408153,0.0,0.0,0.0,0.0,0.996,0.004,0.0,0.0,1933-01-01 00:00:00,1933
408157,"Jackie Warner, Philadelphia Phillies, from the Goudey Gum Company's Big League Chewing Gum series (R319)",Goudey Gum Company,1933,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/408157,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1933-01-01 00:00:00,1933
408180,"Lynford Lary, New York Yankees, from the Goudey Gum Company's Big League Chewing Gum series (R319)",Goudey Gum Company,1933,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/408180,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1933-01-01 00:00:00,1933
408181,"Earl Averill, Cleveland Indians, from the Goudey Gum Company's Big League Chewing Gum series (R319)",Goudey Gum Company,1933,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/408181,0.0,0.0,0.0,0.0,0.997,0.002,0.0,0.0,1933-01-01 00:00:00,1933
408184,"Richard (Rick) Ferrell, Boston Red Sox, from the Goudey Gum Company's Big League Chewing Gum series (R319)",Goudey Gum Company,1933,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/408184,0.0,0.0,0.0,0.0,0.97,0.027999999999999997,0.002,0.0,1933-01-01 00:00:00,1933
408185,"Irving (Jack) Burns, St. Louis Browns, from the Goudey Gum Company's Big League Chewing Gum series (R319)",Goudey Gum Company,1933,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/408185,0.0,0.0,0.0,0.0,0.981,0.019,0.0,0.0,1933-01-01 00:00:00,1933
408187,"Bill Hallahan, St. Louis Cardinals, from the Goudey Gum Company's Big League Chewing Gum series (R319)",Goudey Gum Company,1933,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/408187,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1933-01-01 00:00:00,1933
408199,"Russell Van Atta, New York Yankees, from the Goudey Gum Company's Big League Chewing Gum series (R319)",Goudey Gum Company,1933,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/408199,0.0,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,1933-01-01 00:00:00,1933
408204,"Frank (Lefty) O'Doul, New York Giants, from the Goudey Gum Company's Big League Chewing Gum series (R319)",Goudey Gum Company,1933,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/408204,0.0,0.0,0.0,0.0,0.997,0.002,0.0,0.0,1933-01-01 00:00:00,1933
408213,"Fred Fitzsimmons, New York Giants, from the Goudey Gum Company's Big League Chewing Gum series (R319)",Goudey Gum Company,1933,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/408213,0.0,0.0,0.0,0.0,0.9540000000000001,0.046,0.0,0.0,1933-01-01 00:00:00,1933
408245,"Alvin Crowder, Washington Senators",Goudey Gum Company,1934,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/408245,0.0,0.001,0.0,0.0,0.861,0.138,0.0,0.0,1934-01-01 00:00:00,1934
408337,"Arndt Jorgens, New York Yankees",Goudey Gum Company,1934,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/408337,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1934-01-01 00:00:00,1934
408642,"Advance, from the Parasol Drills series (N18) for Allen & Ginter Cigarettes Brands",Allen & Ginter|Schumacher & Ettlinger,1888,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/408642,0.0,0.0,0.0,0.0,0.8370000000000001,0.161,0.0,0.001,1888-01-01 00:00:00,1888
408647,"Secure Arms, from the Parasol Drills series (N18) for Allen & Ginter Cigarettes Brands",Allen & Ginter|Schumacher & Ettlinger,1888,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/408647,0.0,0.001,0.0,0.0,0.7929999999999999,0.205,0.0,0.0,1888-01-01 00:00:00,1888
408649,"Here, from the Parasol Drills series (N18) for Allen & Ginter Cigarettes Brands",Allen & Ginter|Schumacher & Ettlinger,1888,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/408649,0.0,0.001,0.0,0.0,0.865,0.133,0.0,0.001,1888-01-01 00:00:00,1888
